-0.044343382,0.12928441,0.07095387,0.17391546,-0.054097895,0.009078899,0.015263223,0.10040169,0.03828351,0.004534575
-0.12869987,0.016280007,-0.05700176,-0.09965981,0.018724747,0.054504227,0.004068964,0.23053321,-0.13744076,0.14586055
0.005685774,-0.015875166,-0.010411139,0.2098187,0.09755329,-0.33137682,0.13234556,-0.078916214,0.15854143,-0.03458396
0.16245897,0.11472322,0.0631139,0.07961891,0.012484628,-0.0798376,-0.06877316,-0.06421129,-0.13419232,0.08526463
-0.09739802,0.028382516,-0.041215245,0.2271207,-0.08815131,0.0638032,-0.10729015,-0.15711771,0.024004797,-0.07683965
0.03418078,-0.12260026,-0.05716037,0.016103372,0.027195787,0.01861065,0.04454878,-0.036910743,-0.082586244,-0.15708381
-0.061669324,-0.13710009,0.023653956,0.050281346,-0.17954895,0.15587284,-0.1492825,0.067474514,-0.12966406,0.11982217
0.04494535,-0.09558872,0.098898485,-0.08198036,-0.031888746,-0.028278371,0.18132655,-0.14069572,-0.047924533,0.14354491
0.05609775,-0.025429845,0.078926,0.16868483,-0.15291345,0.20663986,-0.19205213,0.0669124,0.1074554,-0.26510793
0.04587256,-0.1330394,-0.22606637,0.0003969647,-0.20417115,-0.05029933,-0.07902079,0.18995331,0.01357138,0.19610076
0.28478226,0.11272826,-0.013593512,0.057893444,0.039530434,-0.15370588,0.025639161,-0.010611479,0.052416563,-0.22827648
-0.0337788,0.09968139,0.011908692,-0.14935441,-0.24053173,0.19054475,0.14087091,0.110995606,-0.285354,0.114913814
0.1632645,0.010769561,0.05808712,0.048165433,-0.023178706,-0.21556605,0.08632206,0.16378736,-0.021330135,-0.10167107
0.14686914,-0.050819654,-0.14563365,-0.013407619,-0.11929193,-0.2422519,0.10805291,0.20100972,-0.04322196,0.18783142
0.13271978,0.13303846,0.1616109,0.20204836,-0.0703621,-0.1829192,-0.010409098,0.081312604,-0.24498114,-0.17708167
-0.18519552,-0.06144355,0.07833304,0.110998556,0.00831817,-0.0032066328,0.0725671,0.04559415,0.23507816,0.0052156467
0.10761193,0.15252475,-0.014956974,-0.10696973,-0.022247508,-0.25134793,0.17663662,-0.15358698,-0.1762773,-0.09750728
-0.04584089,0.10737093,-0.07864616,-0.26842958,-0.010155995,0.12905881,-0.14193691,0.2531425,-0.29221097,0.22270654
-0.057177782,-0.22891678,-0.06720532,-0.23395653,-0.024989393,-0.111539595,0.052838407,0.2087144,0.21083792,0.0992408
0.088460356,0.06351312,0.031035159,0.09710548,0.10495294,-0.10718266,0.05659835,-0.06105391,-0.0010113233,0.00026233308
0.040396668,0.07465673,0.11735063,0.0041922405,0.015235419,-0.13359837,0.1503222,-0.05188757,-0.03396375,-0.19481952
0.0851321,0.22365099,0.3162936,-0.016731637,0.29385468,-0.10561343,0.1258709,-0.3974922,-0.17477013,-0.3698923
-0.13363348,-0.035720687,-0.15196185,0.026301734,-0.2823224,0.14466314,-0.16807812,0.061282333,-0.11647698,0.45675042
-0.18320933,-0.05879013,-0.023239024,0.26608157,0.00039072512,-0.02783399,-0.13485987,0.09255106,0.06015174,-0.097618654
-0.080101244,0.110578015,0.105751015,-0.014613867,-0.096986406,-0.048757777,-0.0035415199,0.012901445,-0.14481862,0.012944617
-0.2059473,0.2451639,0.111475185,0.0033908898,0.25249887,-0.14553693,0.04340964,-0.14509538,-0.1461685,-0.22608429
-0.050450798,-0.14734301,-0.031732973,-0.01569375,0.047324426,-0.07175167,-0.122916825,-0.073480286,0.1367716,-0.06976325
-0.16527209,0.11412874,-0.09712626,-0.17063558,0.0661242,0.06607048,0.13091876,-0.046626117,-0.12290803,0.14547792
0.10810672,-0.17369711,-0.027369095,0.09353264,0.054597933,-0.13000832,0.12914155,-0.23078746,0.005611884,0.0061561903
0.050246496,-0.08995209,-0.1266582,0.150655,-0.132733,0.18146376,0.0400424,-0.045966506,-0.044352327,-0.04234926
-0.12124311,0.085937925,0.029787365,-0.1629169,-0.12612155,0.03422637,-0.14910682,0.014760509,0.036518395,0.11642255
0.1537465,-0.050209813,0.13904923,-0.112541765,0.023896256,0.09998775,0.018722814,-0.12081936,0.13007449,-0.021325937
-0.10976868,-0.17510563,-0.021169296,-0.08373634,0.09558108,-0.093344525,0.09540632,0.079530165,0.25722635,-0.22686373
